game_id,date,away_team,home_team,park,away_runs,home_runs,innings,day_night,temp,wind_dir,wind_speed,sky,precip
ATL202405201,2024/05/20,SDN,ATL,ATL03,6,5,9,day,77,ltor,9,sunny,none
ATL202405202,2024/05/20,SDN,ATL,ATL03,0,3,9,night,82,ltor,4,cloudy,none
ATL202405270,2024/05/27,WAS,ATL,ATL03,8,4,9,day,83,rtol,11,cloudy,none
ATL202405280,2024/05/28,WAS,ATL,ATL03,0,2,9,night,82,tolf,7,cloudy,none
ATL202405290,2024/05/29,WAS,ATL,ATL03,7,2,9,night,80,tocf,10,cloudy,none
ATL202405300,2024/05/30,WAS,ATL,ATL03,3,1,9,night,79,tolf,9,sunny,none
ATL202405310,2024/05/31,OAK,ATL,ATL03,2,4,9,night,78,fromlf,8,cloudy,none
ATL202406010,2024/06/01,OAK,ATL,ATL03,11,9,9,day,75,ltor,9,cloudy,none
ATL202406020,2024/06/02,OAK,ATL,ATL03,1,3,9,day,77,fromrf,8,cloudy,none
ATL202406140,2024/06/14,TBA,ATL,ATL03,3,7,9,night,92,unknown,2,sunny,none
ATL202406150,2024/06/15,TBA,ATL,ATL03,2,9,9,day,94,rtol,2,sunny,none
ATL202406160,2024/06/16,TBA,ATL,ATL03,8,6,9,day,93,fromcf,6,cloudy,none
ATL202406170,2024/06/17,DET,ATL,ATL03,1,2,9,night,89,ltor,10,cloudy,none
ATL202406180,2024/06/18,DET,ATL,ATL03,1,2,9,night,84,torf,13,cloudy,none
ATL202406190,2024/06/19,DET,ATL,ATL03,0,7,9,day,80,ltor,12,cloudy,none
ATL202406280,2024/06/28,PIT,ATL,ATL03,1,6,9,night,88,ltor,8,cloudy,none
ATL202406290,2024/06/29,PIT,ATL,ATL03,1,2,10,day,84,unknown,6,cloudy,none
ATL202406300,2024/06/30,PIT,ATL,ATL03,4,2,9,day,88,tolf,7,cloudy,none
ATL202407020,2024/07/02,SFN,ATL,ATL03,5,3,9,night,89,ltor,10,sunny,none
ATL202407030,2024/07/03,SFN,ATL,ATL03,1,3,9,night,90,ltor,8,cloudy,none
ATL202407040,2024/07/04,SFN,ATL,ATL03,4,2,9,night,89,fromlf,6,cloudy,none
ATL202407050,2024/07/05,PHI,ATL,ATL03,8,6,9,night,79,unknown,2,cloudy,none
ATL202407060,2024/07/06,PHI,ATL,ATL03,1,5,9,night,75,fromcf,4,cloudy,none
ATL202407070,2024/07/07,PHI,ATL,ATL03,0,6,9,day,88,ltor,4,cloudy,none
ATL202407201,2024/07/20,SLN,ATL,ATL03,2,3,10,day,77,unknown,1,cloudy,none
ATL202407202,2024/07/20,SLN,ATL,ATL03,9,5,9,night,78,unknown,1,cloudy,none
ATL202407210,2024/07/21,SLN,ATL,ATL03,6,2,9,day,82,unknown,4,cloudy,none
ATL202407220,2024/07/22,CIN,ATL,ATL03,4,1,9,night,86,fromrf,8,cloudy,none
ATL202407240,2024/07/24,CIN,ATL,ATL03,9,4,9,day,78,ltor,2,cloudy,none
ATL202408010,2024/08/01,MIA,ATL,ATL03,2,4,9,night,89,rtol,7,cloudy,none
ATL202408020,2024/08/02,MIA,ATL,ATL03,3,5,9,night,81,tolf,7,cloudy,none
ATL202408030,2024/08/03,MIA,ATL,ATL03,4,3,9,night,88,tolf,7,cloudy,none
ATL202408040,2024/08/04,MIA,ATL,ATL03,7,0,9,day,89,fromlf,3,cloudy,none
ATL202408060,2024/08/06,MIL,ATL,ATL03,10,0,9,night,89,rtol,11,cloudy,none
ATL202408070,2024/08/07,MIL,ATL,ATL03,8,5,9,night,92,tolf,8,sunny,none
ATL202408080,2024/08/08,MIL,ATL,ATL03,16,7,9,day,88,rtol,10,sunny,none
ATL202408200,2024/08/20,PHI,ATL,ATL03,1,3,9,night,81,tocf,9,sunny,none
ATL202408210,2024/08/21,PHI,ATL,ATL03,3,2,9,night,80,torf,8,cloudy,none
ATL202408220,2024/08/22,PHI,ATL,ATL03,2,3,9,night,79,ltor,6,cloudy,none
ATL202408230,2024/08/23,WAS,ATL,ATL03,2,3,10,night,82,ltor,8,sunny,none
ATL202408240,2024/08/24,WAS,ATL,ATL03,2,4,9,night,84,rtol,6,sunny,none
ATL202408250,2024/08/25,WAS,ATL,ATL03,5,1,9,day,82,ltor,6,sunny,none
ATL202409030,2024/09/03,COL,ATL,ATL03,0,3,9,night,82,ltor,8,sunny,none
ATL202409040,2024/09/04,COL,ATL,ATL03,2,5,9,night,80,torf,9,cloudy,none
ATL202409050,2024/09/05,COL,ATL,ATL03,3,1,9,night,81,ltor,8,cloudy,none
ATL202409060,2024/09/06,TOR,ATL,ATL03,1,3,9,night,72,ltor,1,overcast,none
ATL202409070,2024/09/07,TOR,ATL,ATL03,9,5,9,night,78,tolf,11,cloudy,none
ATL202409080,2024/09/08,TOR,ATL,ATL03,3,4,11,day,76,ltor,12,cloudy,none
ATL202409090,2024/09/09,CIN,ATL,ATL03,1,0,9,night,83,torf,8,sunny,none
ATL202409130,2024/09/13,LAN,ATL,ATL03,2,6,9,night,72,ltor,11,overcast,none
ATL202409140,2024/09/14,LAN,ATL,ATL03,1,10,9,night,71,ltor,10,cloudy,none
ATL202409150,2024/09/15,LAN,ATL,ATL03,9,2,9,night,78,ltor,11,cloudy,none
ATL202409160,2024/09/16,LAN,ATL,ATL03,9,0,9,night,79,torf,8,sunny,none
ATL202409240,2024/09/24,NYN,ATL,ATL03,1,5,9,night,87,ltor,8,cloudy,none
ATL202409270,2024/09/27,KCA,ATL,ATL03,0,3,9,night,72,ltor,9,cloudy,none
ATL202409280,2024/09/28,KCA,ATL,ATL03,1,2,9,night,72,rtol,7,cloudy,none
ATL202409290,2024/09/29,KCA,ATL,ATL03,4,2,9,day,76,tolf,8,cloudy,none
ATL202409301,2024/09/30,NYN,ATL,ATL03,8,7,9,day,73,rtol,4,overcast,none
ATL202409302,2024/09/30,NYN,ATL,ATL03,0,3,9,day,76,rtol,7,cloudy,none
CHN202404010,2024/04/01,COL,CHN,CHI11,0,5,9,day,43,fromlf,12,overcast,none
CHN202404020,2024/04/02,COL,CHN,CHI11,2,12,9,night,42,ltor,20,overcast,none
CHN202404030,2024/04/03,COL,CHN,CHI11,8,9,9,night,36,fromlf,8,cloudy,none
CHN202404050,2024/04/05,LAN,CHN,CHI11,7,9,9,day,43,fromlf,15,cloudy,none
CHN202404060,2024/04/06,LAN,CHN,CHI11,4,1,9,day,46,fromcf,8,sunny,none
CHN202404070,2024/04/07,LAN,CHN,CHI11,1,8,9,day,47,rtol,8,overcast,none
CHN202404190,2024/04/19,MIA,CHN,CHI11,3,8,9,day,55,ltor,19,sunny,none
CHN202404201,2024/04/20,MIA,CHN,CHI11,3,2,9,day,46,ltor,13,cloudy,none
CHN202404202,2024/04/20,MIA,CHN,CHI11,3,5,9,night,42,torf,6,overcast,none
CHN202404210,2024/04/21,MIA,CHN,CHI11,6,3,9,day,55,torf,5,sunny,none
CHN202404230,2024/04/23,HOU,CHN,CHI11,2,7,9,night,61,tolf,14,overcast,none
CHN202404240,2024/04/24,HOU,CHN,CHI11,3,4,9,night,40,fromcf,5,sunny,none
CHN202404250,2024/04/25,HOU,CHN,CHI11,1,3,9,day,53,rtol,9,sunny,none
CHN202405030,2024/05/03,MIL,CHN,CHI11,3,1,9,day,61,fromcf,9,cloudy,none
CHN202405040,2024/05/04,MIL,CHN,CHI11,5,6,9,day,71,fromrf,8,cloudy,none
CHN202405050,2024/05/05,MIL,CHN,CHI11,0,5,9,day,54,fromlf,3,sunny,none
CHN202405060,2024/05/06,SDN,CHN,CHI11,6,3,9,night,63,fromcf,12,sunny,none
CHN202405070,2024/05/07,SDN,CHN,CHI11,2,3,9,night,71,fromrf,10,sunny,none
CHN202405080,2024/05/08,SDN,CHN,CHI11,3,0,9,day,77,rtol,8,sunny,none
CHN202405160,2024/05/16,PIT,CHN,CHI11,5,4,9,night,69,tolf,11,cloudy,none
CHN202405170,2024/05/17,PIT,CHN,CHI11,9,3,9,day,77,fromcf,6,sunny,none
CHN202405180,2024/05/18,PIT,CHN,CHI11,0,1,9,day,82,rtol,9,cloudy,none
CHN202405190,2024/05/19,PIT,CHN,CHI11,3,2,9,day,69,fromlf,10,sunny,none
CHN202405210,2024/05/21,ATL,CHN,CHI11,3,4,10,night,88,tolf,22,cloudy,none
CHN202405220,2024/05/22,ATL,CHN,CHI11,9,2,9,night,75,torf,7,sunny,none
CHN202405230,2024/05/23,ATL,CHN,CHI11,3,0,9,day,75,fromrf,8,sunny,none
CHN202405310,2024/05/31,CIN,CHN,CHI11,5,4,9,day,76,rtol,7,cloudy,none
CHN202406010,2024/06/01,CIN,CHN,CHI11,5,7,9,night,62,ltor,4,overcast,drizzle
CHN202406020,2024/06/02,CIN,CHN,CHI11,5,2,9,day,67,fromcf,6,sunny,none
CHN202406040,2024/06/04,CHA,CHN,CHI11,6,7,9,night,75,fromrf,8,cloudy,none
CHN202406050,2024/06/05,CHA,CHN,CHI11,6,7,9,night,80,ltor,4,sunny,none
CHN202406140,2024/06/14,SLN,CHN,CHI11,3,0,9,day,77,fromcf,11,sunny,none
CHN202406150,2024/06/15,SLN,CHN,CHI11,1,5,9,day,78,rtol,11,cloudy,none
CHN202406160,2024/06/16,SLN,CHN,CHI11,2,1,9,day,86,tolf,6,sunny,none
CHN202406170,2024/06/17,SFN,CHN,CHI11,7,6,9,night,93,fromlf,13,cloudy,none
CHN202406180,2024/06/18,SFN,CHN,CHI11,2,5,9,night,87,tocf,16,cloudy,none
CHN202406190,2024/06/19,SFN,CHN,CHI11,5,6,9,day,91,tocf,13,sunny,none
CHN202406210,2024/06/21,NYN,CHN,CHI11,11,1,9,day,79,rtol,9,sunny,none
CHN202406220,2024/06/22,NYN,CHN,CHI11,1,8,9,day,91,tocf,8,cloudy,none
CHN202406230,2024/06/23,NYN,CHN,CHI11,5,2,9,night,73,fromlf,8,cloudy,none
CHN202407020,2024/07/02,PHI,CHN,CHI11,6,4,9,night,83,tolf,15,cloudy,none
CHN202407030,2024/07/03,PHI,CHN,CHI11,5,3,9,night,84,rtol,4,cloudy,none
CHN202407040,2024/07/04,PHI,CHN,CHI11,2,10,9,day,80,fromrf,1,cloudy,none
CHN202407050,2024/07/05,ANA,CHN,CHI11,1,5,9,day,85,tocf,15,cloudy,none
CHN202407060,2024/07/06,ANA,CHN,CHI11,7,0,9,day,76,fromrf,6,sunny,none
CHN202407070,2024/07/07,ANA,CHN,CHI11,0,5,9,day,87,tocf,4,cloudy,none
CHN202407190,2024/07/19,ARI,CHN,CHI11,5,2,9,day,76,fromrf,7,sunny,none
CHN202407200,2024/07/20,ARI,CHN,CHI11,3,0,9,night,80,fromrf,3,cloudy,none
CHN202407210,2024/07/21,ARI,CHN,CHI11,1,2,10,day,83,fromrf,2,cloudy,none
CHN202407220,2024/07/22,MIL,CHN,CHI11,1,3,9,night,74,fromrf,8,cloudy,none
CHN202407230,2024/07/23,MIL,CHN,CHI11,1,0,9,night,70,ltor,5,cloudy,none
CHN202407240,2024/07/24,MIL,CHN,CHI11,3,2,9,day,74,fromrf,8,cloudy,none
CHN202408010,2024/08/01,SLN,CHN,CHI11,4,5,9,night,84,fromrf,5,cloudy,none
CHN202408020,2024/08/02,SLN,CHN,CHI11,3,6,9,day,77,fromlf,10,cloudy,none
CHN202408030,2024/08/03,SLN,CHN,CHI11,5,4,9,day,85,fromcf,6,sunny,none
CHN202408040,2024/08/04,SLN,CHN,CHI11,2,6,9,night,87,fromrf,4,cloudy,none
CHN202408050,2024/08/05,MIN,CHN,CHI11,3,0,9,night,76,fromcf,13,cloudy,none
CHN202408060,2024/08/06,MIN,CHN,CHI11,3,7,9,night,70,fromcf,19,overcast,none
CHN202408070,2024/08/07,MIN,CHN,CHI11,2,8,9,day,75,fromrf,14,sunny,none
CHN202408160,2024/08/16,TOR,CHN,CHI11,5,6,10,day,81,tocf,8,cloudy,none
CHN202408170,2024/08/17,TOR,CHN,CHI11,2,3,9,day,78,fromcf,9,cloudy,none
CHN202408180,2024/08/18,TOR,CHN,CHI11,1,0,9,day,74,ltor,15,cloudy,none
CHN202408200,2024/08/20,DET,CHN,CHI11,1,3,9,night,66,fromcf,10,sunny,none
CHN202408210,2024/08/21,DET,CHN,CHI11,8,2,9,night,69,fromcf,7,sunny,none
CHN202408220,2024/08/22,DET,CHN,CHI11,2,10,9,day,75,rtol,4,cloudy,none
CHN202409020,2024/09/02,PIT,CHN,CHI11,5,3,9,night,70,fromrf,8,sunny,none
CHN202409030,2024/09/03,PIT,CHN,CHI11,5,0,9,night,72,fromrf,7,sunny,none
CHN202409040,2024/09/04,PIT,CHN,CHI11,0,12,9,night,73,ltor,3,sunny,none
CHN202409060,2024/09/06,NYA,CHN,CHI11,3,0,9,day,68,ltor,16,cloudy,none
CHN202409070,2024/09/07,NYA,CHN,CHI11,2,0,9,day,63,fromlf,8,cloudy,none
CHN202409080,2024/09/08,NYA,CHN,CHI11,1,2,9,day,70,torf,8,sunny,none
CHN202409160,2024/09/16,OAK,CHN,CHI11,2,9,9,night,79,fromrf,6,cloudy,none
CHN202409170,2024/09/17,OAK,CHN,CHI11,4,3,9,night,74,fromcf,6,sunny,none
CHN202409180,2024/09/18,OAK,CHN,CHI11,5,3,9,day,81,fromrf,7,sunny,none
CHN202409190,2024/09/19,WAS,CHN,CHI11,6,7,9,night,78,rtol,9,cloudy,none
CHN202409200,2024/09/20,WAS,CHN,CHI11,1,3,9,day,82,torf,9,cloudy,none
CHN202409210,2024/09/21,WAS,CHN,CHI11,5,1,9,day,84,rtol,8,sunny,none
CHN202409220,2024/09/22,WAS,CHN,CHI11,0,5,9,day,68,ltor,2,overcast,rain
CHN202409270,2024/09/27,CIN,CHN,CHI11,0,1,9,day,71,fromrf,22,overcast,none
CHN202409280,2024/09/28,CIN,CHN,CHI11,0,3,9,day,68,fromlf,16,cloudy,none
CHN202409290,2024/09/29,CIN,CHN,CHI11,3,0,10,day,71,fromcf,15,cloudy,none
CIN202403280,2024/03/28,WAS,CIN,CIN09,2,8,9,day,56,rtol,10,sunny,none
CIN202403300,2024/03/30,WAS,CIN,CIN09,7,6,9,day,75,rtol,17,cloudy,none
CIN202403310,2024/03/31,WAS,CIN,CIN09,5,6,9,day,58,fromlf,5,cloudy,none
CIN202404050,2024/04/05,NYN,CIN,CIN09,3,2,9,night,46,tocf,11,cloudy,none
CIN202404060,2024/04/06,NYN,CIN,CIN09,6,9,9,day,57,torf,7,cloudy,none
CIN202404070,2024/04/07,NYN,CIN,CIN09,3,1,9,day,60,fromcf,10,sunny,none
CIN202404080,2024/04/08,MIL,CIN,CIN09,8,10,9,night,74,rtol,6,cloudy,none
CIN202404090,2024/04/09,MIL,CIN,CIN09,9,5,9,night,63,rtol,10,overcast,none
CIN202404100,2024/04/10,MIL,CIN,CIN09,7,2,9,night,61,fromcf,5,overcast,rain
CIN202404190,2024/04/19,ANA,CIN,CIN09,1,7,9,night,61,tocf,11,sunny,none
CIN202404200,2024/04/20,ANA,CIN,CIN09,5,7,9,night,54,tocf,11,cloudy,none
CIN202404210,2024/04/21,ANA,CIN,CIN09,0,3,9,day,49,tocf,9,cloudy,none
CIN202404220,2024/04/22,PHI,CIN,CIN09,7,0,9,night,63,rtol,7,sunny,none
CIN202404230,2024/04/23,PHI,CIN,CIN09,1,8,9,night,66,rtol,17,cloudy,none
CIN202404240,2024/04/24,PHI,CIN,CIN09,4,7,9,night,57,torf,10,cloudy,none
CIN202404250,2024/04/25,PHI,CIN,CIN09,5,0,9,day,56,fromlf,7,sunny,none
CIN202405030,2024/05/03,BAL,CIN,CIN09,3,0,9,night,67,fromrf,6,overcast,none
CIN202405040,2024/05/04,BAL,CIN,CIN09,2,1,9,night,74,unknown,1,cloudy,none
CIN202405050,2024/05/05,BAL,CIN,CIN09,11,1,9,day,80,tolf,8,cloudy,none
CIN202405070,2024/05/07,ARI,CIN,CIN09,6,2,9,night,75,rtol,11,cloudy,none
CIN202405080,2024/05/08,ARI,CIN,CIN09,4,3,9,night,77,fromrf,5,cloudy,none
CIN202405090,2024/05/09,ARI,CIN,CIN09,5,4,9,day,71,rtol,7,overcast,none
CIN202405210,2024/05/21,SDN,CIN,CIN09,0,2,9,night,83,fromrf,9,cloudy,none
CIN202405220,2024/05/22,SDN,CIN,CIN09,7,3,9,night,81,tolf,9,cloudy,none
CIN202405230,2024/05/23,SDN,CIN,CIN09,6,4,10,day,76,fromcf,7,cloudy,none
CIN202405240,2024/05/24,LAN,CIN,CIN09,6,9,9,night,80,fromrf,6,cloudy,none
CIN202405250,2024/05/25,LAN,CIN,CIN09,1,3,9,night,79,tocf,5,cloudy,none
CIN202405260,2024/05/26,LAN,CIN,CIN09,1,4,9,day,80,fromcf,11,cloudy,none
CIN202405270,2024/05/27,SLN,CIN,CIN09,1,3,9,day,78,tolf,17,cloudy,none
CIN202405280,2024/05/28,SLN,CIN,CIN09,7,1,9,night,72,tolf,9,cloudy,none
CIN202405290,2024/05/29,SLN,CIN,CIN09,5,3,9,day,66,tocf,11,cloudy,none
CIN202406060,2024/06/06,CHN,CIN,CIN09,4,8,9,night,78,tolf,10,cloudy,none
CIN202406070,2024/06/07,CHN,CIN,CIN09,2,3,9,night,77,tolf,10,sunny,none
CIN202406080,2024/06/08,CHN,CIN,CIN09,3,4,9,day,79,rtol,9,cloudy,none
CIN202406090,2024/06/09,CHN,CIN,CIN09,4,2,9,day,76,tolf,5,cloudy,none
CIN202406110,2024/06/11,CLE,CIN,CIN09,5,3,9,night,76,torf,2,cloudy,none
CIN202406120,2024/06/12,CLE,CIN,CIN09,2,4,9,night,81,fromlf,2,sunny,none
CIN202406210,2024/06/21,BOS,CIN,CIN09,2,5,9,night,91,tolf,5,sunny,none
CIN202406220,2024/06/22,BOS,CIN,CIN09,4,3,9,day,92,rtol,10,cloudy,none
CIN202406230,2024/06/23,BOS,CIN,CIN09,7,4,9,day,80,tolf,14,cloudy,none
CIN202406240,2024/06/24,PIT,CIN,CIN09,5,11,9,night,85,tolf,5,cloudy,none
CIN202406250,2024/06/25,PIT,CIN,CIN09,9,5,9,night,87,rtol,11,cloudy,none
CIN202406260,2024/06/26,PIT,CIN,CIN09,6,1,9,day,77,rtol,9,overcast,none
CIN202407050,2024/07/05,DET,CIN,CIN09,5,4,9,night,80,tolf,6,cloudy,none
CIN202407060,2024/07/06,DET,CIN,CIN09,5,3,9,day,85,tolf,9,cloudy,none
CIN202407070,2024/07/07,DET,CIN,CIN09,5,1,9,day,86,tolf,3,cloudy,none
CIN202407080,2024/07/08,COL,CIN,CIN09,0,6,9,night,87,rtol,7,cloudy,none
CIN202407090,2024/07/09,COL,CIN,CIN09,6,12,9,night,85,fromlf,6,overcast,none
CIN202407100,2024/07/10,COL,CIN,CIN09,6,5,9,night,79,rtol,10,sunny,none
CIN202407110,2024/07/11,COL,CIN,CIN09,1,8,9,day,84,torf,2,cloudy,none
CIN202407120,2024/07/12,MIA,CIN,CIN09,4,7,9,night,84,torf,2,cloudy,none
CIN202407130,2024/07/13,MIA,CIN,CIN09,6,10,9,day,91,tolf,7,cloudy,none
CIN202407140,2024/07/14,MIA,CIN,CIN09,3,2,9,day,90,tolf,9,sunny,none
CIN202407290,2024/07/29,CHN,CIN,CIN09,1,7,9,night,84,rtol,7,sunny,none
CIN202407300,2024/07/30,CHN,CIN,CIN09,3,6,9,night,87,tolf,6,sunny,none
CIN202407310,2024/07/31,CHN,CIN,CIN09,13,4,9,night,85,rtol,7,overcast,none
CIN202408020,2024/08/02,SFN,CIN,CIN09,3,0,9,night,76,tolf,6,overcast,none
CIN202408030,2024/08/03,SFN,CIN,CIN09,4,6,9,night,83,tocf,8,cloudy,none
CIN202408040,2024/08/04,SFN,CIN,CIN09,8,2,9,day,85,tolf,2,cloudy,none
CIN202408120,2024/08/12,SLN,CIN,CIN09,1,6,9,night,79,tocf,4,cloudy,none
CIN202408130,2024/08/13,SLN,CIN,CIN09,1,4,9,night,82,ltor,5,cloudy,none
CIN202408140,2024/08/14,SLN,CIN,CIN09,2,9,9,night,85,ltor,5,cloudy,none
CIN202408160,2024/08/16,KCA,CIN,CIN09,7,1,9,night,80,rtol,9,cloudy,none
CIN202408170,2024/08/17,KCA,CIN,CIN09,13,1,9,night,84,tolf,11,overcast,none
CIN202408180,2024/08/18,KCA,CIN,CIN09,8,1,9,day,79,tolf,6,cloudy,none
CIN202408270,2024/08/27,OAK,CIN,CIN09,5,4,9,night,93,tolf,6,sunny,none
CIN202408280,2024/08/28,OAK,CIN,CIN09,9,6,9,night,88,tolf,6,cloudy,none
CIN202408290,2024/08/29,OAK,CIN,CIN09,9,10,9,night,92,tocf,5,cloudy,none
CIN202408301,2024/08/30,MIL,CIN,CIN09,5,4,10,day,92,unknown,5,sunny,none
CIN202408302,2024/08/30,MIL,CIN,CIN09,14,0,9,night,90,rtol,6,cloudy,none
CIN202408310,2024/08/31,MIL,CIN,CIN09,5,4,9,night,79,tocf,5,cloudy,none
CIN202409010,2024/09/01,MIL,CIN,CIN09,3,4,11,day,81,tocf,6,cloudy,none
CIN202409020,2024/09/02,HOU,CIN,CIN09,3,5,9,day,79,tocf,11,sunny,none
CIN202409040,2024/09/04,HOU,CIN,CIN09,5,12,9,night,84,fromlf,6,cloudy,none
CIN202409050,2024/09/05,HOU,CIN,CIN09,0,1,9,day,85,fromrf,2,sunny,none
CIN202409170,2024/09/17,ATL,CIN,CIN09,5,6,9,night,76,ltor,6,cloudy,none
CIN202409180,2024/09/18,ATL,CIN,CIN09,7,1,9,night,83,fromlf,7,cloudy,none
CIN202409190,2024/09/19,ATL,CIN,CIN09,15,3,9,day,85,ltor,4,sunny,none
CIN202409200,2024/09/20,PIT,CIN,CIN09,3,8,9,night,87,rtol,6,cloudy,none
CIN202409210,2024/09/21,PIT,CIN,CIN09,1,7,9,day,84,tocf,3,sunny,none
CIN202409220,2024/09/22,PIT,CIN,CIN09,2,0,9,day,87,rtol,6,cloudy,none
COL202404050,2024/04/05,TBA,COL,DEN02,7,10,9,day,75,ltor,10,cloudy,none
COL202404060,2024/04/06,TBA,COL,DEN02,8,6,9,night,46,ltor,17,cloudy,none
COL202404070,2024/04/07,TBA,COL,DEN02,3,2,9,day,52,ltor,14,sunny,none
COL202404080,2024/04/08,ARI,COL,DEN02,5,7,9,night,57,tolf,6,sunny,none
COL202404090,2024/04/09,ARI,COL,DEN02,3,2,9,night,61,fromlf,6,cloudy,none
COL202404100,2024/04/10,ARI,COL,DEN02,5,3,9,day,56,fromcf,7,cloudy,none
COL202404200,2024/04/20,SEA,COL,DEN02,7,0,9,night,33,fromcf,3,overcast,none
COL202404211,2024/04/21,SEA,COL,DEN02,1,2,10,day,54,fromcf,2,sunny,none
COL202404212,2024/04/21,SEA,COL,DEN02,10,2,9,night,63,tocf,7,cloudy,none
COL202404220,2024/04/22,SDN,COL,DEN02,3,1,9,night,73,ltor,7,cloudy,none
COL202404230,2024/04/23,SDN,COL,DEN02,4,7,9,night,57,fromcf,6,overcast,rain
COL202404240,2024/04/24,SDN,COL,DEN02,5,2,9,night,73,tolf,4,cloudy,none
COL202404250,2024/04/25,SDN,COL,DEN02,9,10,9,day,68,rtol,5,cloudy,none
COL202404270,2024/04/27,HOU,COL,MEX02,12,4,9,night,79,rtol,17,cloudy,none
COL202404280,2024/04/28,HOU,COL,MEX02,8,2,9,day,82,tolf,3,sunny,none
COL202405070,2024/05/07,SFN,COL,DEN02,5,0,9,night,50,ltor,10,cloudy,none
COL202405080,2024/05/08,SFN,COL,DEN02,8,6,9,night,56,fromlf,16,cloudy,none
COL202405090,2024/05/09,SFN,COL,DEN02,1,9,9,day,51,rtol,4,cloudy,none
COL202405100,2024/05/10,TEX,COL,DEN02,2,4,9,night,56,ltor,3,cloudy,none
COL202405110,2024/05/11,TEX,COL,DEN02,3,8,9,night,64,fromlf,7,cloudy,none
COL202405120,2024/05/12,TEX,COL,DEN02,1,3,9,day,52,ltor,5,cloudy,none
COL202405240,2024/05/24,PHI,COL,DEN02,2,3,11,night,70,tocf,10,cloudy,none
COL202405250,2024/05/25,PHI,COL,DEN02,8,4,9,night,68,rtol,8,overcast,none
COL202405260,2024/05/26,PHI,COL,DEN02,2,5,9,day,66,ltor,9,cloudy,none
COL202405270,2024/05/27,CLE,COL,DEN02,6,8,9,day,74,rtol,7,sunny,none
COL202405280,2024/05/28,CLE,COL,DEN02,13,7,9,night,74,fromlf,6,cloudy,none
COL202405290,2024/05/29,CLE,COL,DEN02,4,7,9,night,78,rtol,6,sunny,none
COL202406030,2024/06/03,CIN,COL,DEN02,13,3,9,night,83,fromlf,9,cloudy,none
COL202406040,2024/06/04,CIN,COL,DEN02,4,1,9,night,81,torf,6,cloudy,none
COL202406050,2024/06/05,CIN,COL,DEN02,12,7,9,day,84,fromlf,13,sunny,none
COL202406140,2024/06/14,PIT,COL,DEN02,5,2,9,night,82,fromlf,3,cloudy,none
COL202406150,2024/06/15,PIT,COL,DEN02,4,16,9,night,89,ltor,7,cloudy,none
COL202406160,2024/06/16,PIT,COL,DEN02,8,2,9,day,82,fromlf,5,cloudy,none
COL202406170,2024/06/17,LAN,COL,DEN02,9,5,9,night,87,fromlf,10,cloudy,none
COL202406180,2024/06/18,LAN,COL,DEN02,11,9,9,night,72,tolf,5,cloudy,none
COL202406190,2024/06/19,LAN,COL,DEN02,6,7,9,night,73,tolf,9,cloudy,none
COL202406200,2024/06/20,LAN,COL,DEN02,5,3,9,day,92,ltor,8,cloudy,none
COL202406210,2024/06/21,WAS,COL,DEN02,11,5,9,night,84,tocf,5,cloudy,none
COL202406220,2024/06/22,WAS,COL,DEN02,7,8,9,night,83,ltor,13,cloudy,none
COL202406230,2024/06/23,WAS,COL,DEN02,2,1,9,day,94,fromlf,8,sunny,none
COL202407010,2024/07/01,MIL,COL,DEN02,7,8,10,night,84,fromcf,10,cloudy,none
COL202407020,2024/07/02,MIL,COL,DEN02,4,3,9,night,87,fromcf,7,cloudy,none
COL202407030,2024/07/03,MIL,COL,DEN02,3,0,9,night,91,fromlf,10,sunny,none
COL202407040,2024/07/04,MIL,COL,DEN02,3,4,9,night,82,rtol,4,cloudy,none
COL202407050,2024/07/05,KCA,COL,DEN02,2,4,9,night,79,rtol,6,cloudy,none
COL202407060,2024/07/06,KCA,COL,DEN02,1,3,9,night,89,ltor,12,cloudy,none
COL202407070,2024/07/07,KCA,COL,DEN02,10,1,9,day,76,rtol,9,cloudy,none
COL202407190,2024/07/19,SFN,COL,DEN02,3,7,9,night,81,rtol,12,cloudy,none
COL202407200,2024/07/20,SFN,COL,DEN02,3,4,9,night,85,fromlf,10,sunny,none
COL202407210,2024/07/21,SFN,COL,DEN02,3,2,9,day,78,rtol,4,cloudy,none
COL202407220,2024/07/22,BOS,COL,DEN02,8,9,12,night,83,fromcf,8,cloudy,none
COL202407230,2024/07/23,BOS,COL,DEN02,6,0,9,night,89,fromcf,5,sunny,none
COL202407240,2024/07/24,BOS,COL,DEN02,7,20,9,day,93,tolf,7,sunny,none
COL202408060,2024/08/06,NYN,COL,DEN02,3,6,9,night,87,fromcf,7,cloudy,none
COL202408070,2024/08/07,NYN,COL,DEN02,5,3,9,night,73,rtol,6,cloudy,none
COL202408080,2024/08/08,NYN,COL,DEN02,9,1,9,day,67,fromcf,5,cloudy,none
COL202408090,2024/08/09,ATL,COL,DEN02,5,6,9,night,69,tocf,3,overcast,none
COL202408100,2024/08/10,ATL,COL,DEN02,11,8,9,night,71,ltor,7,cloudy,none
COL202408110,2024/08/11,ATL,COL,DEN02,8,9,9,day,77,fromlf,2,cloudy,none
COL202408160,2024/08/16,SDN,COL,DEN02,3,7,9,night,91,tocf,5,sunny,none
COL202408170,2024/08/17,SDN,COL,DEN02,8,3,9,night,95,tolf,2,cloudy,none
